env,loc,field,Rangeposition,Rowposition,rep,pop,block,plot_id,entry_num,pedigree,entry_id,n,twenty_kernel_weight,pblock,ecode
01NC06,1,1,46,45,1,6,3,06CL11809,65,(B73×CML322)S5,JH04FL743801,2,3.6,6,1
01NC06,1,1,46,46,1,6,3,06CL11810,48,(B73×CML322)S5,JH04FL748701,2,4.05,6,1
01NC06,1,1,46,47,1,6,3,06CL11816,79,(B73×CML322)S5,MM23M0590A01,2,4.3,6,1
01NC06,1,1,46,48,1,28,3,06CL11815,34,(B73×CML322)S5,JH04FL744001,2,4.65,6,1
01NC06,1,1,46,49,1,1,1,06CL11993,30,(B73×B97)S5,EB04P1387B51A,2,4.65,1,1
01NC06,1,1,46,50,1,1,1,06CL11994,84,(B73×B97)S5,MM23M1630A01,2,,1,1
01NC06,1,1,46,51,1,1,1,06CL12000,64,(B73×B97)S5,MM23M1690B01,2,6.21,1,1
01NC06,1,1,46,52,1,1,1,06CL11999,13,(B73×B97)S5,EB04P1377A51A,2,5.96,1,1
01NC06,1,1,46,53,1,1,9,06CL12177,39,(B73×B97)S5,EB04P1392B51A,2,5.13,1,1
01NC06,1,1,46,54,1,27,9,06CL12178,40,B73,JH04CL75401,2,4.95,1,1
01NC06,1,1,46,55,1,1,10,06CL12184,87,(B73×B97)S5,MM23M1631B01,2,3.66,1,1
01NC06,1,1,46,56,1,27,10,06CL12183,47,B97,JH00CL6blk,2,5.63,1,1
01NC06,1,1,46,57,1,16,8,06CL12361,159,(B73×M37W)S5,EB05C048051A,2,4.6,16,1
01NC06,1,1,46,58,1,16,8,06CL12362,79,(B73×M37W)S5,MM23M0531B01,2,3.5,16,1
01NC06,1,1,46,59,1,15,2,06CL12455,51,(B73×M162W)S5,JH04FL818101,2,,15,1
01NC06,1,1,46,60,1,15,2,06CL12456,189,(B73×M162W)S5,EB05C075151A,2,4.25,15,1
01NC06,1,1,46,61,1,28,3,06CL12466,145,(B73×M162W)S5,MM23M1099B01,2,4.9,15,1
01NC06,1,1,46,62,1,15,3,06CL12465,53,(B73×M162W)S5,JH04FL818401,2,4.75,15,1
01NC06,1,1,46,63,1,7,1,06CL12645,183,(B73×CML333)S5,EB05P049351A,2,3.8,7,1
01NC06,1,1,46,64,1,27,1,06CL12646,95,CML333,EB01C451446474751,2,4.1,7,1
01NC06,1,1,46,65,1,7,1,06CL12660,157,(B73×CML333)S5,EB05P041851A,2,5.665,7,1
01NC06,1,1,46,66,1,27,1,06CL12659,40,B73,JH04CL75401,2,3.74,7,1
01NC06,1,1,46,67,1,7,9,06CL12837,41,(B73×CML333)S5,JH04FL756801,2,5.45,7,1
01NC06,1,1,46,68,1,27,9,06CL12838,95,CML333,EB01C451446474751,2,5.55,7,1
01NC06,1,1,46,69,1,7,10,06CL12852,4,(B73×CML333)S5,JH04FL751001,2,4.25,7,1
01NC06,1,1,46,70,1,7,10,06CL12851,54,(B73×CML333)S5,JH04FL758001,2,5.25,7,1
01NC06,1,1,46,71,1,9,8,06CL13029,82,(B73×CML69)S5,MM23M0842A01,2,4.88,9,1
01NC06,1,1,46,72,1,9,8,06CL13030,135,(B73×CML69)S5,EB05P009951A,2,4.885,9,1
01NC06,1,1,46,73,1,9,9,06CL13042,79,(B73×CML69)S5,MM23M0839B01,2,4.645,9,1
01NC06,1,1,46,74,1,9,9,06CL13041,78,(B73×CML69)S5,MM23M0839A01,2,4.59,9,1
01NC06,1,1,46,75,1,17,7,06CL13223,47,IBM,MMMO077,2,5.26,17,1
01NC06,1,1,46,76,1,17,7,06CL13224,133,IBM,MMMO162,2,5.4,17,1
01NC06,1,1,46,77,1,17,7,06CL13234,106,IBM,MMMO087,2,6.32,17,1
01NC06,1,1,46,78,1,17,7,06CL13233,83,IBM,MMMO355,2,5.1,17,1
01NC06,1,1,46,79,1,8,6,06CL13415,114,(B73×CML52)S5,MM23M1201A01,2,3.5,8,1
01NC06,1,1,46,80,1,8,6,06CL13416,199,(B73×CML52)S5,EB05P089851A,2,4.4,8,1
01NC06,1,1,46,81,1,8,6,06CL13426,101,(B73×CML52)S5,MM23M1194A01,2,4.575,8,1
01NC06,1,1,46,82,1,8,6,06CL13425,47,(B73×CML52)S5,JH04FL767601,2,5.405,8,1
01NC06,1,1,46,83,1,4,4,06CL13607,104,(B73×CML247)S5,MM23M1262B01,2,4.51,4,1
01NC06,1,1,46,84,1,4,4,06CL13608,33,(B73×CML247)S5,JH04FL726801,2,3.84,4,1
01NC06,1,1,46,85,1,4,5,06CL13618,60,(B73×CML247)S5,JH04FL729901,2,4.64,4,1
01NC06,1,1,46,86,1,27,5,06CL13617,40,B73,JH04CL75401,2,5.02,4,1
01NC06,1,1,46,87,1,25,3,06CL13799,154,(B73×Tx303)S5,EB05P011551A,2,4.1,25,1
01NC06,1,1,46,88,1,25,3,06CL13800,151,(B73×Tx303)S5,EB05P010451A,2,5.655,25,1
01NC06,1,1,46,89,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,90,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,91,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,92,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,93,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,94,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,95,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,96,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,97,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,98,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,99,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,46,100,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,1,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,2,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,3,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,4,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,5,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,6,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,7,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,8,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,9,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,10,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,11,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,12,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,13,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,14,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,15,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,16,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,17,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,18,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,19,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,20,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,21,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,22,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,23,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,24,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,25,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,26,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,27,1,3,1,06CL10898,31,(B73×CML228)S5,JH04FL717601,2,4.8,3,1
01NC06,1,1,47,28,1,3,1,06CL10897,32,(B73×CML228)S5,JH04FL717701,2,,3,1
01NC06,1,1,47,29,1,3,9,06CL11075,62,(B73×CML228)S5,JH04FL712601,2,4.8,3,1
01NC06,1,1,47,30,1,3,9,06CL11076,67,(B73×CML228)S5,JH04FL716201,2,,3,1
01NC06,1,1,47,31,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,32,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,33,1,14,8,06CL11259,96,(B73×Ky21)S5,MM23M1459A01,2,4.75,14,1
01NC06,1,1,47,34,1,14,8,06CL11260,114,(B73×Ky21)S5,MM23M1469B01,2,5.25,14,1
01NC06,1,1,47,35,1,14,8,06CL11264,141,(B73×Ky21)S5,EB05P033751A,2,5.2,14,1
01NC06,1,1,47,36,1,14,8,06CL11263,65,(B73×Ky21)S5,JH04CL431601,2,3.6,14,1
01NC06,1,1,47,37,1,26,6,06CL11441,86,(B73×Tzi8)S5,MM23M1323A01,2,4.15,26,1
01NC06,1,1,47,38,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,39,1,26,6,06CL11446,177,(B73×Tzi8)S5,EB05P126651A,2,3,26,1
01NC06,1,1,47,40,1,26,6,06CL11445,26,(B73×Tzi8)S5,JH04FL904001,2,3.44,26,1
01NC06,1,1,47,41,1,11,4,06CL11627,173,(B73×Il14H)S5,EB05A011451A,2,4.55,11,1
01NC06,1,1,47,42,1,11,4,06CL11628,182,(B73×Il14H)S5,EB05A019151A,2,4.785,11,1
01NC06,1,1,47,43,1,11,5,06CL11630,4,(B73×Il14H)S5,JH04FL791401,2,,11,1
01NC06,1,1,47,44,1,11,5,06CL11629,37,(B73×Il14H)S5,JH04FL797301,2,4.295,11,1
01NC06,1,1,47,45,1,6,3,06CL11811,119,(B73×CML322)S5,MM23M0619A01,2,3.55,6,1
01NC06,1,1,47,46,1,6,3,06CL11812,74,(B73×CML322)S5,MM23M0585A01,2,5.5,6,1
01NC06,1,1,47,47,1,6,3,06CL11814,89,(B73×CML322)S5,MM23M0596A01,2,4,6,1
01NC06,1,1,47,48,1,6,3,06CL11813,124,(B73×CML322)S5,MM23M0622B01,2,3.4,6,1
01NC06,1,1,47,49,1,28,1,06CL11995,1,(B73×B97)S5,EB04P1385B51A,2,3.88,1,1
01NC06,1,1,47,50,1,1,1,06CL11996,86,(B73×B97)S5,MM23M1631A01,2,3.71,1,1
01NC06,1,1,47,51,1,1,1,06CL11998,8,(B73×B97)S5,EB04P1373B51A,2,4.235,1,1
01NC06,1,1,47,52,1,1,1,06CL11997,79,(B73×B97)S5,MM23M1627B01,2,4.98,1,1
01NC06,1,1,47,53,1,1,10,06CL12179,162,(B73×B97)S5,EB05C101251A,2,6.725,1,1
01NC06,1,1,47,54,1,1,10,06CL12180,4,(B73×B97)S5,EB04P1370B51A,2,6.365,1,1
01NC06,1,1,47,55,1,1,10,06CL12182,117,(B73×B97)S5,MM23M1652B01,2,4.605,1,1
01NC06,1,1,47,56,1,1,10,06CL12181,110,(B73×B97)S5,MM23M1648B01,2,5.02,1,1
01NC06,1,1,47,57,1,27,8,06CL12363,40,B73,JH04CL75401,2,5,16,1
01NC06,1,1,47,58,1,27,8,06CL12364,161,M37W,EB01C451246954814,2,5.3,16,1
01NC06,1,1,47,59,1,15,2,06CL12457,54,(B73×M162W)S5,JH04FL818601,2,,15,1
01NC06,1,1,47,60,1,15,2,06CL12458,89,(B73×M162W)S5,MM23M1088B01,2,6.95,15,1
01NC06,1,1,47,61,1,15,2,06CL12464,159,(B73×M162W)S5,EB05C079951A,2,6.2,15,1
01NC06,1,1,47,62,1,15,2,06CL12463,10,(B73×M162W)S5,JH04FL812101,2,4.35,15,1
01NC06,1,1,47,63,1,7,1,06CL12647,63,(B73×CML333)S5,JH04FL759101,2,3.8,7,1
01NC06,1,1,47,64,1,7,1,06CL12648,112,(B73×CML333)S5,MM23M0803A01,2,,7,1
01NC06,1,1,47,65,1,7,1,06CL12658,75,(B73×CML333)S5,MM23M0780A01,2,4.96,7,1
01NC06,1,1,47,66,1,7,1,06CL12657,147,(B73×CML333)S5,EB05P046951A,2,4.765,7,1
01NC06,1,1,47,67,1,7,10,06CL12839,198,(B73×CML333)S5,EB05P048951A,2,3.6,7,1
01NC06,1,1,47,68,1,7,10,06CL12840,181,(B73×CML333)S5,EB05P043151A,2,4.35,7,1
01NC06,1,1,47,69,1,7,10,06CL12850,27,(B73×CML333)S5,JH04FL755301,2,2.3,7,1
01NC06,1,1,47,70,1,7,10,06CL12849,31,(B73×CML333)S5,JH04FL754401,2,3.35,7,1
01NC06,1,1,47,71,1,27,8,06CL13031,40,B73,JH04CL75401,2,5.89,9,1
01NC06,1,1,47,72,1,9,8,06CL13032,77,(B73×CML69)S5,MM23M0837B01,2,4.3,9,1
01NC06,1,1,47,73,1,9,9,06CL13040,5,(B73×CML69)S5,JH04FL771401,2,5.655,9,1
01NC06,1,1,47,74,1,9,9,06CL13039,34,(B73×CML69)S5,JH04FL778701,2,4.175,9,1
01NC06,1,1,47,75,1,17,7,06CL13225,156,IBM,MMMO228,2,4.6,17,1
01NC06,1,1,47,76,1,17,7,06CL13226,182,IBM,MMMO318,2,4.1,17,1
01NC06,1,1,47,77,1,27,7,06CL13232,282,Mo17,NA,2,6.125,17,1
01NC06,1,1,47,78,1,17,7,06CL13231,65,IBM,MMMO309,2,3.635,17,1
01NC06,1,1,47,79,1,8,6,06CL13417,54,(B73×CML52)S5,JH04FL768401,2,4.45,8,1
01NC06,1,1,47,80,1,27,6,06CL13418,40,B73,JH04CL75401,2,4.75,8,1
01NC06,1,1,47,81,1,8,6,06CL13424,78,(B73×CML52)S5,MM23M1181B01,2,4.895,8,1
01NC06,1,1,47,82,1,8,6,06CL13423,184,(B73×CML52)S5,EB05P087151A,2,5,8,1
01NC06,1,1,47,83,1,4,5,06CL13609,56,(B73×CML247)S5,JH04FL723801,2,3.4,4,1
01NC06,1,1,47,84,1,4,5,06CL13610,179,(B73×CML247)S5,EB05P094951A,2,4.735,4,1
01NC06,1,1,47,85,1,4,5,06CL13616,21,(B73×CML247)S5,JH04FL725301,2,3.355,4,1
01NC06,1,1,47,86,1,4,5,06CL13615,170,(B73×CML247)S5,EB05P101251A,2,5.215,4,1
01NC06,1,1,47,87,1,25,3,06CL13801,54,(B73×Tx303)S5,JH04CL414701,2,7.225,25,1
01NC06,1,1,47,88,1,25,3,06CL13802,60,(B73×Tx303)S5,JH04CL416801,2,5.86,25,1
01NC06,1,1,47,89,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,90,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,91,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,92,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,93,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,94,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,95,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,96,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,97,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,98,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,99,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,47,100,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,1,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,2,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,3,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,4,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,5,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,6,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,7,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,8,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,9,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,10,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,11,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,12,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,13,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,14,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,15,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,16,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,17,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,18,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,19,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,20,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,21,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,22,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,23,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,24,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,25,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,26,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,27,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,28,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,29,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,30,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,31,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,32,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,33,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,34,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,35,1,14,8,06CL11262,66,(B73×Ky21)S5,JH04CL431801,2,4.45,14,1
01NC06,1,1,48,36,1,14,8,06CL11261,158,(B73×Ky21)S5,EB05P035051A,2,3.45,14,1
01NC06,1,1,48,37,1,26,6,06CL11443,169,(B73×Tzi8)S5,EB05P124651A,2,3.1,26,1
01NC06,1,1,48,38,1,26,6,06CL11444,111,(B73×Tzi8)S5,MM23M1342A01,2,5.36,26,1
01NC06,1,1,48,39,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,40,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,41,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,42,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,43,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,44,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,45,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,46,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,47,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,48,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,49,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,50,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,51,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,52,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,53,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,54,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,55,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,56,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,57,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,58,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,59,1,15,2,06CL12459,64,(B73×M162W)S5,JH04FL820501,2,6.7,15,1
01NC06,1,1,48,60,1,15,2,06CL12460,175,(B73×M162W)S5,EB05C074951A,2,3.05,15,1
01NC06,1,1,48,61,1,15,2,06CL12462,109,(B73×M162W)S5,MM23M1100B01,2,5.3,15,1
01NC06,1,1,48,62,1,27,2,06CL12461,40,B73,JH04CL75401,2,4.85,15,1
01NC06,1,1,48,63,1,7,1,06CL12649,123,(B73×CML333)S5,MM23M0810A01,2,3.95,7,1
01NC06,1,1,48,64,1,7,1,06CL12650,64,(B73×CML333)S5,JH04FL759201,2,4.75,7,1
01NC06,1,1,48,65,1,7,1,06CL12656,44,(B73×CML333)S5,JH04FL752501,2,4.75,7,1
01NC06,1,1,48,66,1,28,1,06CL12655,40,(B73×CML333)S5,JH04FL754201,2,5.43,7,1
01NC06,1,1,48,67,1,7,10,06CL12841,191,(B73×CML333)S5,EB05P050451A,2,,7,1
01NC06,1,1,48,68,1,7,10,06CL12842,116,(B73×CML333)S5,MM23M0805B01,2,3.7,7,1
01NC06,1,1,48,69,1,7,10,06CL12848,155,(B73×CML333)S5,EB05P048751A,2,4.95,7,1
01NC06,1,1,48,70,1,7,10,06CL12847,3,(B73×CML333)S5,JH04FL750901,2,5,7,1
01NC06,1,1,48,71,1,9,8,06CL13033,152,(B73×CML69)S5,EB05P009751A,2,6.705,9,1
01NC06,1,1,48,72,1,9,8,06CL13034,139,(B73×CML69)S5,EB05P002151A,2,5.06,9,1
01NC06,1,1,48,73,1,9,9,06CL13038,137,(B73×CML69)S5,EB05P004251A,2,4.695,9,1
01NC06,1,1,48,74,1,9,9,06CL13037,49,(B73×CML69)S5,JH04FL776901,2,6.65,9,1
01NC06,1,1,48,75,1,17,7,06CL13227,105,IBM,MMMO085,2,,17,1
01NC06,1,1,48,76,1,17,7,06CL13228,120,IBM,MMMO118,2,5.905,17,1
01NC06,1,1,48,77,1,17,7,06CL13230,104,IBM,MMMO083,2,6.02,17,1
01NC06,1,1,48,78,1,17,7,06CL13229,112,IBM,MMMO098,2,5.43,17,1
01NC06,1,1,48,79,1,8,6,06CL13419,198,(B73×CML52)S5,EB05P086851A,2,2.95,8,1
01NC06,1,1,48,80,1,8,6,06CL13420,9,(B73×CML52)S5,JH04FL762201,2,5.7,8,1
01NC06,1,1,48,81,1,8,6,06CL13422,75,(B73×CML52)S5,MM23M1180A01,2,5.54,8,1
01NC06,1,1,48,82,1,8,6,06CL13421,197,(B73×CML52)S5,EB05P083051A,2,3.55,8,1
01NC06,1,1,48,83,1,27,5,06CL13611,79,CML247,EB01C457547254839,2,4.06,4,1
01NC06,1,1,48,84,1,4,5,06CL13612,18,(B73×CML247)S5,JH04FL724901,2,3.45,4,1
01NC06,1,1,48,85,1,4,5,06CL13614,74,(B73×CML247)S5,MM23M1242A01,2,5.295,4,1
01NC06,1,1,48,86,1,4,5,06CL13613,24,(B73×CML247)S5,JH04FL725601,2,4.615,4,1
01NC06,1,1,48,87,1,27,3,06CL13803,40,B73,JH04CL75401,2,5.355,25,1
01NC06,1,1,48,88,1,25,3,06CL13804,38,(B73×Tx303)S5,JH04CL414101,2,5.31,25,1
01NC06,1,1,48,89,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,90,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,91,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,92,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,93,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,94,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,95,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,96,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,97,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,98,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,99,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,48,100,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,1,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,2,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,3,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,4,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,5,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,6,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,7,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,8,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,9,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,10,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,11,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,12,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,13,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,14,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,15,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,16,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,17,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,18,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,19,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,20,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,21,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,22,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,23,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,24,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,25,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,26,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,27,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,28,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,29,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,30,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,31,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,32,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,33,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,34,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,35,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,36,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,37,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,38,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,39,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,40,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,41,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,42,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,43,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,44,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,45,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,46,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,47,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,48,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,49,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,50,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,51,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,52,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,53,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,54,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,55,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,56,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,57,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,58,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,59,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,60,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,61,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,62,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,49,63,1,7,1,06CL12651,1,(B73×CML333)S5,JH04FL753001,2,5.2,7,1
01NC06,1,1,49,64,1,7,1,06CL12652,139,(B73×CML333)S5,EB05P042251A,2,4.25,7,1
01NC06,1,1,49,65,1,7,1,06CL12654,158,(B73×CML333)S5,EB05P045851A,2,3.39,7,1
01NC06,1,1,49,66,1,7,1,06CL12653,145,(B73×CML333)S5,EB05P044151A,2,4.65,7,1
01NC06,1,1,49,67,1,7,10,06CL12843,109,(B73×CML333)S5,MM23M0801B01,2,3.35,7,1
