env,loc,field,Rangeposition,Rowposition,rep,pop,block,plot_id,entry_num,pedigree,entry_id,n,kernel_number,pblock,ecode
01NC06,1,1,1,1,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,2,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,3,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,4,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,5,1,10,4,06CL10081,181,(B73×Hp301)S5,EB05C040451A,2,232.7201757,10,1
01NC06,1,1,1,6,1,10,4,06CL10082,60,(B73×Hp301)S5,JH04FL783501,2,,10,1
01NC06,1,1,1,7,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,8,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,9,1,27,9,06CL10185,130,Hp301,EB01C459247294750,2,,10,1
01NC06,1,1,1,10,1,10,9,06CL10186,101,(B73×Hp301)S5,MM23M1588B01,2,125.39499,10,1
01NC06,1,1,1,11,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,12,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,13,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,14,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,15,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,16,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,17,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,18,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,19,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,20,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,21,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,22,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,23,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,24,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,25,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,26,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,27,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,28,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,29,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,30,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,31,1,14,4,06CL11168,2,(B73×Ky21)S5,JH04CL423601,2,216,14,1
01NC06,1,1,1,32,1,14,4,06CL11167,48,(B73×Ky21)S5,JH04CL429501,2,277.9102564,14,1
01NC06,1,1,1,33,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,34,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,35,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,36,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,37,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,38,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,39,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,40,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,41,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,42,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,43,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,44,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,45,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,46,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,47,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,48,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,49,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,50,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,51,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,52,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,53,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,54,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,55,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,56,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,57,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,58,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,59,1,16,8,06CL12365,43,(B73×M37W)S5,JH04FL825701,2,243.9702079,16,1
01NC06,1,1,1,60,1,16,8,06CL12366,192,(B73×M37W)S5,EB05C048151A,2,313.0429035,16,1
01NC06,1,1,1,61,1,15,7,06CL12556,17,(B73×M162W)S5,JH04FL813001,2,,15,1
01NC06,1,1,1,62,1,15,7,06CL12555,119,(B73×M162W)S5,MM23M1107B01,2,,15,1
01NC06,1,1,1,63,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,64,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,65,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,66,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,67,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,68,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,69,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,70,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,71,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,72,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,73,1,17,3,06CL13132,23,IBM,MMMO034,2,107.2877671,17,1
01NC06,1,1,1,74,1,17,3,06CL13131,140,IBM,MMMO178,2,376.4285714,17,1
01NC06,1,1,1,75,1,17,3,06CL13133,62,IBM,MMMO296,2,211.1789556,17,1
01NC06,1,1,1,76,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,77,1,28,2,06CL13324,46,(B73×CML52)S5,EB05P091951A,2,182.1933962,8,1
01NC06,1,1,1,78,1,8,2,06CL13323,79,(B73×CML52)S5,MM23M1182A01,2,159.5335297,8,1
01NC06,1,1,1,79,1,8,2,06CL13325,59,(B73×CML52)S5,JH04FL769801,2,320.7598784,8,1
01NC06,1,1,1,80,1,8,2,06CL13326,116,(B73×CML52)S5,MM23M1202A01,2,143.2068311,8,1
01NC06,1,1,1,81,1,8,10,06CL13516,164,(B73×CML52)S5,EB05P087851A,2,117.8888889,8,1
01NC06,1,1,1,82,1,8,10,06CL13515,49,(B73×CML52)S5,JH04FL767901,2,287.2633978,8,1
01NC06,1,1,1,83,1,8,10,06CL13517,118,(B73×CML52)S5,MM23M1203A01,2,208.4421866,8,1
01NC06,1,1,1,84,1,8,10,06CL13518,182,(B73×CML52)S5,EB05P088951A,2,305.3883301,8,1
01NC06,1,1,1,85,1,4,9,06CL13708,114,(B73×CML247)S5,MM23M1268A01,2,353.044898,4,1
01NC06,1,1,1,86,1,27,9,06CL13707,40,B73,JH04CL75401,2,245.7647059,4,1
01NC06,1,1,1,87,1,4,9,06CL13709,159,(B73×CML247)S5,EB05P095651A,2,203.9058153,4,1
01NC06,1,1,1,88,1,4,9,06CL13710,59,(B73×CML247)S5,JH04FL729801,2,314.9909256,4,1
01NC06,1,1,1,89,1,25,7,06CL13892,126,(B73×Tx303)S5,JH04CL418201,2,309.7819289,25,1
01NC06,1,1,1,90,1,25,7,06CL13891,116,(B73×Tx303)S5,MM23M0666B01,2,308.0535755,25,1
01NC06,1,1,1,91,1,25,7,06CL13893,64,(B73×Tx303)S5,JH04CL417201,2,212.3732324,25,1
01NC06,1,1,1,92,1,25,7,06CL13894,108,(B73×Tx303)S5,MM23M0661B01,2,263.2829578,25,1
01NC06,1,1,1,93,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,94,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,95,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,96,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,97,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,98,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,99,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,1,100,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,1,1,10,1,06CL10001,21,(B73×Hp301)S5,JH04FL785401,2,,10,1
01NC06,1,1,2,2,1,10,1,06CL10002,127,(B73×Hp301)S5,MM23M1610A01,2,,10,1
01NC06,1,1,2,3,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,4,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,5,1,10,4,06CL10083,4,(B73×Hp301)S5,JH04FL781401,2,220,10,1
01NC06,1,1,2,6,1,10,4,06CL10084,72,(B73×Hp301)S5,MM23M1563A01,2,168.6666667,10,1
01NC06,1,1,2,7,1,10,9,06CL10184,53,(B73×Hp301)S5,JH04FL782201,2,86.05714286,10,1
01NC06,1,1,2,8,1,10,9,06CL10183,166,(B73×Hp301)S5,EB05C032351A,2,240.7900208,10,1
01NC06,1,1,2,9,1,10,9,06CL10187,191,(B73×Hp301)S5,EB05C036251A,2,310.5610961,10,1
01NC06,1,1,2,10,1,10,9,06CL10188,98,(B73×Hp301)S5,MM23M1586B01,2,359.0832905,10,1
01NC06,1,1,2,11,1,19,4,06CL10304,128,(B73×MS71)S5,MM23M1547B01,2,154.4005102,19,1
01NC06,1,1,2,12,1,19,4,06CL10303,200,(B73×MS71)S5,EB05A003551A,2,290,19,1
01NC06,1,1,2,13,1,19,4,06CL10305,171,(B73×MS71)S5,EB05A003051A,2,139.5104167,19,1
01NC06,1,1,2,14,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,15,1,2,1,06CL10456,35,(B73×CML103)S5,JH04FL705601,2,235.1455069,2,1
01NC06,1,1,2,16,1,2,1,06CL10455,83,(B73×CML103)S5,MM23M1383B01,2,338.5956252,2,1
01NC06,1,1,2,17,1,2,1,06CL10457,115,(B73×CML103)S5,MM23M1403B01,2,389.1306755,2,1
01NC06,1,1,2,18,1,2,1,06CL10458,55,(B73×CML103)S5,JH04FL708401,2,232.2923312,2,1
01NC06,1,1,2,19,1,2,9,06CL10632,77,(B73×CML103)S5,MM23M1380B01,2,197.6732026,2,1
01NC06,1,1,2,20,1,2,9,06CL10631,11,(B73×CML103)S5,JH04FL701801,2,209.3185507,2,1
01NC06,1,1,2,21,1,2,9,06CL10633,13,(B73×CML103)S5,JH04FL702101,2,,2,1
01NC06,1,1,2,22,1,27,9,06CL10634,68,CML103,EB02C4604,2,259.2566375,2,1
01NC06,1,1,2,23,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,24,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,25,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,26,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,27,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,28,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,29,1,3,5,06CL10985,144,(B73×CML228)S5,EB05P133951A,2,,3,1
01NC06,1,1,2,30,1,3,5,06CL10986,137,(B73×CML228)S5,EB05P128451A,2,201.5505051,3,1
01NC06,1,1,2,31,1,14,3,06CL11166,168,(B73×Ky21)S5,EB05P037551A,2,,14,1
01NC06,1,1,2,32,1,14,3,06CL11165,110,(B73×Ky21)S5,MM23M1467A01,2,115.6624006,14,1
01NC06,1,1,2,33,1,14,4,06CL11169,64,(B73×Ky21)S5,JH04CL431401,2,478.5753176,14,1
01NC06,1,1,2,34,1,14,4,06CL11170,179,(B73×Ky21)S5,EB05P037651A,2,310.0616096,14,1
01NC06,1,1,2,35,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,36,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,37,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,38,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,39,1,26,10,06CL11536,170,(B73×Tzi8)S5,EB05P123951A,2,373.7744809,26,1
01NC06,1,1,2,40,1,28,10,06CL11535,213,(B73×Tzi8)S5,JH04FL901301,2,171.98231,26,1
01NC06,1,1,2,41,1,26,10,06CL11537,131,(B73×Tzi8)S5,MM23M1355A01,2,403.5885886,26,1
01NC06,1,1,2,42,1,27,10,06CL11538,40,B73,JH04CL75401,2,403.6810345,26,1
01NC06,1,1,2,43,1,11,9,06CL11720,140,(B73×Il14H)S5,EB05P107551A,2,,11,1
01NC06,1,1,2,44,1,11,9,06CL11719,170,(B73×Il14H)S5,EB05A014451A,2,,11,1
01NC06,1,1,2,45,1,11,9,06CL11721,91,(B73×Il14H)S5,MM23M1789B01,2,,11,1
01NC06,1,1,2,46,1,11,9,06CL11722,31,(B73×Il14H)S5,JH04FL795801,2,104.6435006,11,1
01NC06,1,1,2,47,1,6,7,06CL11904,54,(B73×CML322)S5,JH04FL749801,2,366.0231561,6,1
01NC06,1,1,2,48,1,6,7,06CL11903,180,(B73×CML322)S5,EB05C052251A,2,404.8950982,6,1
01NC06,1,1,2,49,1,6,7,06CL11905,143,(B73×CML322)S5,EB05C061751A,2,469.962963,6,1
01NC06,1,1,2,50,1,6,7,06CL11906,105,(B73×CML322)S5,MM23M0606B01,2,278.2126588,6,1
01NC06,1,1,2,51,1,1,5,06CL12088,124,(B73×B97)S5,MM23M1656A01,2,226.4276448,1,1
01NC06,1,1,2,52,1,1,5,06CL12087,114,(B73×B97)S5,MM23M1651A01,2,373.8048698,1,1
01NC06,1,1,2,53,1,1,5,06CL12089,93,(B73×B97)S5,MM23M1634B01,2,300.4557823,1,1
01NC06,1,1,2,54,1,1,5,06CL12090,149,(B73×B97)S5,EB05C098351A,2,327.8490741,1,1
01NC06,1,1,2,55,1,16,4,06CL12272,169,(B73×M37W)S5,EB05C049451A,2,389.53183,16,1
01NC06,1,1,2,56,1,16,4,06CL12271,122,(B73×M37W)S5,MM23M0560B01,2,357.5046093,16,1
01NC06,1,1,2,57,1,16,4,06CL12273,89,(B73×M37W)S5,MM23M0539A01,2,391.0636757,16,1
01NC06,1,1,2,58,1,16,4,06CL12274,131,(B73×M37W)S5,MM23M0566A01,2,365.4945395,16,1
01NC06,1,1,2,59,1,16,8,06CL12367,138,(B73×M37W)S5,EB05C044851A,2,460.1587553,16,1
01NC06,1,1,2,60,1,16,8,06CL12368,59,(B73×M37W)S5,JH04FL828301,2,369.9145001,16,1
01NC06,1,1,2,61,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,62,1,15,7,06CL12553,173,(B73×M162W)S5,EB05P118051A,2,211.2745098,15,1
01NC06,1,1,2,63,1,15,7,06CL12557,68,(B73×M162W)S5,MM23M1074B01,2,,15,1
01NC06,1,1,2,64,1,15,7,06CL12558,185,(B73×M162W)S5,EB05C079551A,2,311.6626181,15,1
01NC06,1,1,2,65,1,7,5,06CL12748,188,(B73×CML333)S5,EB05P046051A,2,287.7155025,7,1
01NC06,1,1,2,66,1,7,5,06CL12747,98,(B73×CML333)S5,MM23M0795B01,2,225.2578967,7,1
01NC06,1,1,2,67,1,7,5,06CL12749,100,(B73×CML333)S5,MM23M0796B01,2,156.2984531,7,1
01NC06,1,1,2,68,1,7,5,06CL12750,120,(B73×CML333)S5,MM23M0807B01,2,193.6143369,7,1
01NC06,1,1,2,69,1,9,4,06CL12940,116,(B73×CML69)S5,MM23M0860B01,2,326.2082729,9,1
01NC06,1,1,2,70,1,9,4,06CL12939,92,(B73×CML69)S5,MM23M0847B01,2,337.6326757,9,1
01NC06,1,1,2,71,1,9,4,06CL12941,93,(B73×CML69)S5,MM23M0848A01,2,137.962963,9,1
01NC06,1,1,2,72,1,9,4,06CL12942,190,(B73×CML69)S5,EB05P000351A,2,272.6559973,9,1
01NC06,1,1,2,73,1,27,3,06CL13130,282,Mo17,NA,2,293.2112527,17,1
01NC06,1,1,2,74,1,17,3,06CL13129,155,IBM,MMMO225,2,190.1657378,17,1
01NC06,1,1,2,75,1,17,3,06CL13135,162,IBM,MMMO253,2,327.2711626,17,1
01NC06,1,1,2,76,1,17,3,06CL13136,97,IBM,MMMO038,2,295.4705882,17,1
01NC06,1,1,2,77,1,8,1,06CL13322,91,(B73×CML52)S5,MM23M1188B01,2,247.884506,8,1
01NC06,1,1,2,78,1,27,1,06CL13321,100,CML52,EB02C4913,2,,8,1
01NC06,1,1,2,79,1,8,2,06CL13327,159,(B73×CML52)S5,EB05P084851A,2,159.8983772,8,1
01NC06,1,1,2,80,1,8,2,06CL13328,34,(B73×CML52)S5,JH04FL765901,2,320.5303372,8,1
01NC06,1,1,2,81,1,8,10,06CL13514,68,(B73×CML52)S5,MM23M1176B01,2,376.9836411,8,1
01NC06,1,1,2,82,1,27,10,06CL13513,100,CML52,EB02C4913,2,153.5365021,8,1
01NC06,1,1,2,83,1,8,10,06CL13519,123,(B73×CML52)S5,MM23M1205B01,2,291.2644505,8,1
01NC06,1,1,2,84,1,8,10,06CL13520,10,(B73×CML52)S5,JH04FL762601,2,287.6884051,8,1
01NC06,1,1,2,85,1,4,9,06CL13706,23,(B73×CML247)S5,JH04FL725501,2,259.4871795,4,1
01NC06,1,1,2,86,1,4,9,06CL13705,44,(B73×CML247)S5,JH04FL728001,2,,4,1
01NC06,1,1,2,87,1,4,9,06CL13711,152,(B73×CML247)S5,EB05P097051A,2,322.2875416,4,1
01NC06,1,1,2,88,1,4,9,06CL13712,147,(B73×CML247)S5,EB05P094551A,2,293.6941981,4,1
01NC06,1,1,2,89,1,25,7,06CL13890,70,(B73×Tx303)S5,MM23M0629A01,2,264.9774065,25,1
01NC06,1,1,2,90,1,25,7,06CL13889,148,(B73×Tx303)S5,EB05P018951A,2,264.8397475,25,1
01NC06,1,1,2,91,1,25,8,06CL13895,5,(B73×Tx303)S5,JH04CL417901,2,352.6190476,25,1
01NC06,1,1,2,92,1,25,8,06CL13896,50,(B73×Tx303)S5,JH04CL415701,2,118.5714286,25,1
01NC06,1,1,2,93,1,22,5,06CL14056,69,(B73×Oh43)S5,MM23M0351B01,2,256.9711328,22,1
01NC06,1,1,2,94,1,27,5,06CL14055,226,Oh43,EB04A0316A51A,2,174.1899441,22,1
01NC06,1,1,2,95,1,22,5,06CL14057,53,(B73×Oh43)S5,JH04FL879801,2,452.7619048,22,1
01NC06,1,1,2,96,1,22,5,06CL14058,20,(B73×Oh43)S5,JH04FL874501,2,193.0959233,22,1
01NC06,1,1,2,97,1,27,2,06CL14208,151,Ki3,EB04P156954A,2,,13,1
01NC06,1,1,2,98,1,13,2,06CL14207,38,(B73×Ki3)S5,JH04CL33803,2,118.8863463,13,1
01NC06,1,1,2,99,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,2,100,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,3,1,1,10,1,06CL10003,193,(B73×Hp301)S5,EB05C033451A,2,64.98655843,10,1
01NC06,1,1,3,2,1,10,1,06CL10004,1,(B73×Hp301)S5,JH04FL780901,2,142.1838479,10,1
01NC06,1,1,3,3,1,10,4,06CL10080,50,(B73×Hp301)S5,JH04FL781501,2,,10,1
01NC06,1,1,3,4,1,10,4,06CL10079,175,(B73×Hp301)S5,EB05C038451A,2,,10,1
01NC06,1,1,3,5,1,27,4,06CL10085,130,Hp301,EB01C459247294750,2,337.6923077,10,1
01NC06,1,1,3,6,1,10,4,06CL10086,36,(B73×Hp301)S5,JH04FL788201,2,,10,1
01NC06,1,1,3,7,1,10,9,06CL10182,148,(B73×Hp301)S5,EB05C040751A,2,134.510582,10,1
01NC06,1,1,3,8,1,10,9,06CL10181,131,(B73×Hp301)S5,MM23M1613A01,2,387.4509804,10,1
01NC06,1,1,3,9,1,10,9,06CL10189,90,(B73×Hp301)S5,MM23M1578A01,2,215.4179068,10,1
01NC06,1,1,3,10,1,10,9,06CL10190,176,(B73×Hp301)S5,EB05C034651A,2,235.1346561,10,1
01NC06,1,1,3,11,1,19,4,06CL10302,59,(B73×MS71)S5,JH04FL851201,2,240.3389831,19,1
01NC06,1,1,3,12,1,19,4,06CL10301,124,(B73×MS71)S5,MM23M1545B01,2,428.4090909,19,1
01NC06,1,1,3,13,1,19,4,06CL10307,29,(B73×MS71)S5,JH04FL846801,2,453.9413265,19,1
01NC06,1,1,3,14,1,27,4,06CL10308,174,MS71,EB04A045552A,2,206.6276803,19,1
01NC06,1,1,3,15,1,2,1,06CL10454,2,(B73×CML103)S5,JH04FL700701,2,276.6259743,2,1
01NC06,1,1,3,16,1,2,1,06CL10453,103,(B73×CML103)S5,MM23M1395B01,2,144.1030126,2,1
01NC06,1,1,3,17,1,2,1,06CL10459,127,(B73×CML103)S5,MM23M1411A01,2,248.870962,2,1
01NC06,1,1,3,18,1,2,1,06CL10460,34,(B73×CML103)S5,JH04FL705401,2,224.433818,2,1
01NC06,1,1,3,19,1,2,9,06CL10630,109,(B73×CML103)S5,MM23M1400A01,2,213.7597289,2,1
01NC06,1,1,3,20,1,2,9,06CL10629,148,(B73×CML103)S5,EB05C014551A,2,205.093303,2,1
01NC06,1,1,3,21,1,2,9,06CL10635,145,(B73×CML103)S5,EB05C012151A,2,190.0529531,2,1
01NC06,1,1,3,22,1,2,9,06CL10636,65,(B73×CML103)S5,JH04FL709701,2,364.3087472,2,1
01NC06,1,1,3,23,1,18,7,06CL10808,191,(B73×Mo18W)S5,EB05P110351A,2,343.7925826,18,1
01NC06,1,1,3,24,1,18,7,06CL10807,105,(B73×Mo18W)S5,MM23M0753B01,2,344.7291994,18,1
01NC06,1,1,3,25,1,18,7,06CL10809,96,(B73×Mo18W)S5,MM23M0744B01,2,151.0949155,18,1
01NC06,1,1,3,26,1,18,7,06CL10810,89,(B73×Mo18W)S5,MM23M0741A01,2,355.8777693,18,1
01NC06,1,1,3,27,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,3,28,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,3,29,1,3,5,06CL10987,54,(B73×CML228)S5,JH04FL711601,2,,3,1
01NC06,1,1,3,30,1,3,5,06CL10988,38,(B73×CML228)S5,JH04FL718601,2,231.8995098,3,1
01NC06,1,1,3,31,1,14,3,06CL11164,146,(B73×Ky21)S5,EB05p035151A,2,145,14,1
01NC06,1,1,3,32,1,14,3,06CL11163,122,(B73×Ky21)S5,MM23M1475A01,2,406.2425901,14,1
01NC06,1,1,3,33,1,14,4,06CL11171,176,(B73×Ky21)S5,EB05P033551A,2,327.5372393,14,1
01NC06,1,1,3,34,1,14,4,06CL11172,128,(B73×Ky21)S5,MM23M1478A01,2,486.3787375,14,1
01NC06,1,1,3,35,1,26,2,06CL11352,91,(B73×Tzi8)S5,MM23M1326A01,2,142,26,1
01NC06,1,1,3,36,1,26,2,06CL11351,21,(B73×Tzi8)S5,JH04FL902701,2,,26,1
01NC06,1,1,3,37,1,26,2,06CL11353,173,(B73×Tzi8)S5,EB05C084851A,2,421.526656,26,1
01NC06,1,1,3,38,1,26,2,06CL11354,34,(B73×Tzi8)S5,JH04FL901201,2,278.9937168,26,1
01NC06,1,1,3,39,1,26,10,06CL11534,70,(B73×Tzi8)S5,MM23M1308A01,2,215.2717878,26,1
01NC06,1,1,3,40,1,26,10,06CL11533,144,(B73×Tzi8)S5,EB05C082751A,2,179.3474495,26,1
01NC06,1,1,3,41,1,26,10,06CL11539,115,(B73×Tzi8)S5,MM23M1346A01,2,237.0450451,26,1
01NC06,1,1,3,42,1,26,10,06CL11540,128,(B73×Tzi8)S5,MM23M1353B01,2,318.3948362,26,1
01NC06,1,1,3,43,1,11,9,06CL11718,79,(B73×Il14H)S5,MM23M1778B01,2,155.9780986,11,1
01NC06,1,1,3,44,1,11,9,06CL11717,180,(B73×Il14H)S5,EB05P103251A,2,266.302521,11,1
01NC06,1,1,3,45,1,11,9,06CL11723,21,(B73×Il14H)S5,JH04FL793901,2,185.3787879,11,1
01NC06,1,1,3,46,1,11,9,06CL11724,183,(B73×Il14H)S5,EB05P103651A,2,166.4257602,11,1
01NC06,1,1,3,47,1,6,7,06CL11902,176,(B73×CML322)S5,EB05C059551A,2,,6,1
01NC06,1,1,3,48,1,27,7,06CL11901,90,CML322,EB04P168451A,2,225.4166667,6,1
01NC06,1,1,3,49,1,6,7,06CL11907,47,(B73×CML322)S5,JH04FL748501,2,286.3534559,6,1
01NC06,1,1,3,50,1,6,7,06CL11908,199,(B73×CML322)S5,EB05C060451A,2,347.9432486,6,1
01NC06,1,1,3,51,1,1,5,06CL12086,31,(B73×B97)S5,EB04P1388B51A,2,,1,1
01NC06,1,1,3,52,1,1,5,06CL12085,71,(B73×B97)S5,MM23M1623A01,2,385.9797477,1,1
01NC06,1,1,3,53,1,1,6,06CL12091,15,(B73×B97)S5,EB04P1378B51A,2,196.9057882,1,1
01NC06,1,1,3,54,1,27,6,06CL12092,47,B97,JH00CL6blk,2,268.4695305,1,1
01NC06,1,1,3,55,1,16,4,06CL12270,66,(B73×M37W)S5,JH04FL829501,2,215.8114825,16,1
01NC06,1,1,3,56,1,16,4,06CL12269,135,(B73×M37W)S5,EB05C045851A,2,345.9424737,16,1
01NC06,1,1,3,57,1,16,4,06CL12275,100,(B73×M37W)S5,MM23M0546A01,2,420.1899996,16,1
01NC06,1,1,3,58,1,16,4,06CL12276,161,(B73×M37W)S5,EB05C046651A,2,189.8018935,16,1
01NC06,1,1,3,59,1,16,8,06CL12369,95,(B73×M37W)S5,MM23M0543A01,2,355.3134558,16,1
01NC06,1,1,3,60,1,16,8,06CL12370,13,(B73×M37W)S5,JH04FL830501,2,247.1001043,16,1
01NC06,1,1,3,61,1,15,6,06CL12552,107,(B73×M162W)S5,MM23M1099A01,2,325.0819672,15,1
01NC06,1,1,3,62,1,15,6,06CL12551,190,(B73×M162W)S5,EB05P118951A,2,148.7719298,15,1
01NC06,1,1,3,63,1,15,7,06CL12559,139,(B73×M162W)S5,EB05P120851A,2,116.0457516,15,1
01NC06,1,1,3,64,1,15,7,06CL12560,60,(B73×M162W)S5,JH04FL819501,2,,15,1
01NC06,1,1,3,65,1,7,5,06CL12746,124,(B73×CML333)S5,MM23M0811A01,2,252.5119048,7,1
01NC06,1,1,3,66,1,7,5,06CL12745,121,(B73×CML333)S5,MM23M0808A01,2,310.958209,7,1
01NC06,1,1,3,67,1,7,6,06CL12751,175,(B73×CML333)S5,EB05P048851A,2,178.7697883,7,1
01NC06,1,1,3,68,1,7,6,06CL12752,84,(B73×CML333)S5,MM23M0785A01,2,157.911981,7,1
01NC06,1,1,3,69,1,9,4,06CL12938,63,(B73×CML69)S5,JH04FL779301,2,427.4291498,9,1
01NC06,1,1,3,70,1,9,4,06CL12937,155,(B73×CML69)S5,EB05P003151A,2,354.8326022,9,1
01NC06,1,1,3,71,1,9,4,06CL12943,199,(B73×CML69)S5,EB05P001052A,2,323.8636364,9,1
01NC06,1,1,3,72,1,9,4,06CL12944,55,(B73×CML69)S5,JH04FL777701,2,215.6334842,9,1
01NC06,1,1,3,73,1,17,3,06CL13128,33,IBM,MMMO052,2,,17,1
01NC06,1,1,3,74,1,27,3,06CL13127,40,B73,JH04CL75401,2,417.2338275,17,1
01NC06,1,1,3,75,1,17,3,06CL13137,159,IBM,MMMO246,2,,17,1
01NC06,1,1,3,76,1,17,3,06CL13138,67,IBM,MMMO311,2,343.467567,17,1
01NC06,1,1,3,77,1,8,1,06CL13320,168,(B73×CML52)S5,EB05P086151A,2,221.1911515,8,1
01NC06,1,1,3,78,1,8,1,06CL13319,93,(B73×CML52)S5,MM23M1190A01,2,309.8842852,8,1
01NC06,1,1,3,79,1,8,2,06CL13329,166,(B73×CML52)S5,EB05P092551A,2,489.7959184,8,1
01NC06,1,1,3,80,1,8,2,06CL13330,120,(B73×CML52)S5,MM23M1204A01,2,166.7153996,8,1
